fecha;estacion;comuna;MP2.5;MP10;temperatura;humedad;presion;viento;radiacion;inversion_termica;dia_semana;es_finde;es_festivo
01-01-2024 02:00;Puente Alto;Puente Alto;13,0;40,0;12,3;82,8;936,5;0,5;0,0;1;0;0;1
01-01-2024 02:00;Quilicura;Quilicura;8,0;29,0;15,6;66,0;958,7;0,8;0,0;0;0;0;1
01-01-2024 02:00;Talagante;Talagante;;14,0;11,9;91,2;976,1;0,1;0,0;1;0;0;1
01-01-2024 03:00;Cerrillos;Cerrillos;6,0;16,0;14,5;70,0;955,7;0,7;0,0;1;0;0;1
01-01-2024 03:00;Cerro Navia;Cerro Navia;7,0;27,0;12,8;82,5;958,3;0,8;0,0;1;0;0;1
01-01-2024 03:00;El Bosque;El Bosque;;;14,3;70,0;948,3;0,7;0,0;1;0;0;1
01-01-2024 03:00;Independencia;Independencia;;;14,5;70,0;951,8;0,7;0,0;1;0;0;1
01-01-2024 03:00;La Florida;La Florida;;;14,7;65,0;944,3;0,7;0,0;0;0;0;1
01-01-2024 03:00;Las Condes;Las Condes;;;14,7;65,0;936,2;0,6;0,0;0;0;0;1
01-01-2024 03:00;Providencia;Providencia;;;15,2;65,0;945,4;0,7;0,0;0;0;0;1
01-01-2024 03:00;Pudahuel;Pudahuel;;;14,2;74,0;958,6;0,7;0,0;1;0;0;1
01-01-2024 03:00;Puente Alto;Puente Alto;15,0;45,0;11,7;85,8;936,2;0,0;0,0;1;0;0;1
01-01-2024 03:00;Quilicura;Quilicura;11,0;26,0;14,9;70,0;958,6;0,8;0,0;1;0;0;1
01-01-2024 03:00;Talagante;Talagante;;22,0;11,5;93,9;975,9;0,1;0,0;1;0;0;1
01-01-2024 04:00;Cerrillos;Cerrillos;6,0;19,0;14,1;71,0;955,6;0,5;0,0;1;0;0;1
01-01-2024 04:00;Cerro Navia;Cerro Navia;7,0;25,0;12,4;83,9;958,1;0,6;0,0;1;0;0;1
01-01-2024 04:00;El Bosque;El Bosque;;;13,9;72,0;948,1;0,5;0,0;1;0;0;1
01-01-2024 04:00;Independencia;Independencia;;;14,2;71,0;951,7;0,5;0,0;1;0;0;1
01-01-2024 04:00;La Florida;La Florida;;;14,4;65,0;944,1;0,5;0,0;0;0;0;1
01-01-2024 04:00;Las Condes;Las Condes;;;14,4;64,0;936,1;0,7;0,0;0;0;0;1
01-01-2024 04:00;Providencia;Providencia;;;15,0;64,0;945,3;0,5;0,0;0;0;0;1
01-01-2024 04:00;Pudahuel;Pudahuel;;;13,8;76,0;958,4;0,5;0,0;1;0;0;1
01-01-2024 04:00;Puente Alto;Puente Alto;12,0;44,0;11,3;87,8;936,0;0,1;0,0;1;0;0;1
01-01-2024 04:00;Quilicura;Quilicura;9,0;25,0;14,6;71,0;958,4;0,8;0,0;1;0;0;1
01-01-2024 04:00;Talagante;Talagante;;22,0;11,2;95,0;975,8;0,0;0,0;1;0;0;1
01-01-2024 05:00;Cerrillos;Cerrillos;10,0;21,0;13,8;72,0;955,7;0,5;0,0;1;0;0;1
01-01-2024 05:00;Cerro Navia;Cerro Navia;6,0;27,0;12,1;85,1;958,3;0,6;0,0;1;0;0;1
01-01-2024 05:00;El Bosque;El Bosque;;;13,6;73,0;948,3;0,5;0,0;1;0;0;1
01-01-2024 05:00;Independencia;Independencia;;;14,0;71,0;951,8;0,5;0,0;1;0;0;1
01-01-2024 05:00;La Florida;La Florida;;;14,2;65,0;944,3;0,5;0,0;0;0;0;1
01-01-2024 05:00;Las Condes;Las Condes;;;14,2;63,0;936,2;0,7;0,0;0;0;0;1
01-01-2024 05:00;Providencia;Providencia;;;14,8;63,0;945,4;0,5;0,0;0;0;0;1
01-01-2024 05:00;Pudahuel;Pudahuel;;;13,6;77,0;958,6;0,5;0,0;1;0;0;1
01-01-2024 05:00;Puente Alto;Puente Alto;17,0;52,0;10,9;88,5;936,1;0,0;0,0;1;0;0;1
01-01-2024 05:00;Quilicura;Quilicura;15,0;35,0;14,4;71,0;958,5;0,7;0,0;1;0;0;1
01-01-2024 05:00;Talagante;Talagante;;18,0;11,1;96,0;975,9;0,0;0,0;1;0;0;1
01-01-2024 06:00;Cerrillos;Cerrillos;16,0;22,0;13,6;73,0;956,2;0,9;6,0;1;0;0;1
01-01-2024 06:00;Cerro Navia;Cerro Navia;4,0;29,0;12,7;83,9;958,8;0,3;6,0;1;0;0;1
01-01-2024 06:00;El Bosque;El Bosque;;;13,4;74,0;948,8;0,9;6,0;1;0;0;1
01-01-2024 06:00;Independencia;Independencia;;;13,8;71,0;952,3;0,9;6,0;1;0;0;1
01-01-2024 06:00;La Florida;La Florida;;;14,0;64,0;944,8;0,9;6,0;0;0;0;1
01-01-2024 06:00;Las Condes;Las Condes;;;14,1;62,0;936,6;1,8;6,0;0;0;0;1
01-01-2024 06:00;Providencia;Providencia;;;14,6;62,0;945,9;0,9;6,0;0;0;0;1
01-01-2024 06:00;Pudahuel;Pudahuel;;;13,4;77,0;959,1;0,9;6,0;1;0;0;1
01-01-2024 06:00;Puente Alto;Puente Alto;16,0;50,0;13,0;82,2;936,5;0,7;6,0;1;0;0;1
01-01-2024 06:00;Quilicura;Quilicura;16,0;36,0;14,2;71,0;958,9;1,1;5,0;1;0;0;1
01-01-2024 06:00;Talagante;Talagante;;24,0;11,6;97,3;976,5;0,1;5,0;1;0;0;1
01-01-2024 07:00;Cerrillos;Cerrillos;9,0;32,0;14,6;71,0;956,4;0,6;135,0;0;0;0;1
01-01-2024 07:00;Cerro Navia;Cerro Navia;10,0;25,0;15,8;71,9;959,0;0,3;135,0;0;0;0;1
01-01-2024 07:00;El Bosque;El Bosque;;;14,3;73,0;949,0;0,6;135,0;0;0;0;1
01-01-2024 07:00;Independencia;Independencia;;;14,9;68,0;952,6;0,6;135,0;0;0;0;1
01-01-2024 07:00;La Florida;La Florida;;;14,9;65,0;945,0;0,6;135,0;0;0;0;1
01-01-2024 07:00;Las Condes;Las Condes;;;15,1;61,0;937,0;0,8;141,0;0;0;0;1
01-01-2024 07:00;Providencia;Providencia;;;15,6;61,0;946,2;0,6;135,0;0;0;0;1
01-01-2024 07:00;Pudahuel;Pudahuel;;;14,5;75,0;959,3;0,6;135,0;0;0;0;1
01-01-2024 07:00;Puente Alto;Puente Alto;7,0;35,0;16,2;69,0;936,9;0,8;141,0;0;0;0;1
01-01-2024 07:00;Quilicura;Quilicura;20,0;38,0;15,2;68,0;959,2;0,6;134,0;0;0;0;1
01-01-2024 07:00;Talagante;Talagante;;16,0;14,2;94,6;976,8;0,3;125,0;0;0;0;1
01-01-2024 08:00;Cerrillos;Cerrillos;10,0;26,0;17,1;62,0;957,2;1,1;363,0;0;0;0;1
01-01-2024 08:00;Cerro Navia;Cerro Navia;7,0;28,0;18,4;61,8;959,8;0,5;363,0;0;0;0;1
01-01-2024 08:00;El Bosque;El Bosque;;;17,1;63,0;949,9;1,1;363,0;0;0;0;1
01-01-2024 08:00;Independencia;Independencia;;;17,3;60,0;953,3;1,1;363,0;0;0;0;1
01-01-2024 08:00;La Florida;La Florida;;;17,6;53,0;945,9;1,1;363,0;0;0;0;1
01-01-2024 08:00;Las Condes;Las Condes;;;17,5;50,0;937,9;0,5;372,0;0;0;0;1
01-01-2024 08:00;Providencia;Providencia;;;18,0;51,0;947,0;1,1;363,0;0;0;0;1
01-01-2024 08:00;Pudahuel;Pudahuel;;;17,3;63,0;960,1;1,1;363,0;0;0;0;1
01-01-2024 08:00;Puente Alto;Puente Alto;11,0;44,0;18,5;59,9;937,9;0,7;372,0;0;0;0;1
01-01-2024 08:00;Quilicura;Quilicura;19,0;48,0;17,7;60,0;960,0;1,1;362,0;0;0;0;1
01-01-2024 08:00;Talagante;Talagante;;22,0;18,8;71,4;977,3;0,3;352,0;0;0;0;1
01-01-2024 09:00;Cerrillos;Cerrillos;11,0;26,0;19,6;55,0;957,1;1,4;593,0;0;0;0;1
01-01-2024 09:00;Cerro Navia;Cerro Navia;8,0;25,0;21,3;52,3;959,6;0,4;593,0;0;0;0;1
01-01-2024 09:00;El Bosque;El Bosque;;;19,7;55,0;949,9;1,4;593,0;0;0;0;1
01-01-2024 09:00;Independencia;Independencia;;;19,7;54,0;953,3;1,4;593,0;0;0;0;1
01-01-2024 09:00;La Florida;La Florida;;;19,8;48,0;945,9;1,4;593,0;0;0;0;1
01-01-2024 09:00;Las Condes;Las Condes;;;19,6;47,0;938,0;1,2;605,0;0;0;0;1
01-01-2024 09:00;Providencia;Providencia;;;20,1;47,0;946,9;1,4;593,0;0;0;0;1
01-01-2024 09:00;Pudahuel;Pudahuel;;;20,0;55,0;960,1;1,4;593,0;0;0;0;1
01-01-2024 09:00;Puente Alto;Puente Alto;15,0;44,0;20,4;52,8;938,2;1,1;605,0;0;0;0;1
01-01-2024 09:00;Quilicura;Quilicura;14,0;31,0;20,1;54,0;960,0;1,4;596,0;0;0;0;1
01-01-2024 09:00;Talagante;Talagante;;25,0;20,9;61,2;977,0;0,4;578,0;0;0;0;1
01-01-2024 10:00;Cerrillos;Cerrillos;14,0;25,0;21,9;47,0;957,1;1,8;804,0;0;0;0;1
01-01-2024 10:00;Cerro Navia;Cerro Navia;10,0;29,0;23,8;44,8;959,6;0,6;804,0;0;0;0;1
01-01-2024 10:00;El Bosque;El Bosque;;;22,0;47,0;949,9;1,8;804,0;0;0;0;1
01-01-2024 10:00;Independencia;Independencia;;;21,9;47,0;953,3;1,8;804,0;0;0;0;1
01-01-2024 10:00;La Florida;La Florida;;;21,8;44,0;945,9;1,8;804,0;0;0;0;1
01-01-2024 10:00;Las Condes;Las Condes;;;21,5;44,0;938,2;1,8;818,0;0;0;0;1
01-01-2024 10:00;Providencia;Providencia;;;22,0;44,0;946,9;1,8;804,0;0;0;0;1
01-01-2024 10:00;Pudahuel;Pudahuel;;;22,5;47,0;960,0;1,8;804,0;0;0;0;1
01-01-2024 10:00;Puente Alto;Puente Alto;14,0;39,0;23,1;45,7;938,4;1,0;818,0;0;0;0;1
01-01-2024 10:00;Quilicura;Quilicura;8,0;32,0;22,3;47,0;959,9;1,9;806,0;0;0;0;1
01-01-2024 10:00;Talagante;Talagante;;31,0;23,6;53,2;976,8;0,7;787,0;0;0;0;1
01-01-2024 11:00;Cerrillos;Cerrillos;16,0;32,0;24,0;41,0;957,2;2,3;977,0;0;0;0;1
01-01-2024 11:00;Cerro Navia;Cerro Navia;7,0;29,0;26,7;37,7;959,6;1,0;977,0;0;0;0;1
01-01-2024 11:00;El Bosque;El Bosque;;;24,1;40,0;950,1;2,3;977,0;0;0;0;1
01-01-2024 11:00;Independencia;Independencia;;;23,9;42,0;953,4;2,3;977,0;0;0;0;1
01-01-2024 11:00;La Florida;La Florida;;;23,5;40,0;946,0;2,3;977,0;0;0;0;1
01-01-2024 11:00;Las Condes;Las Condes;;;23,1;41,0;938,7;2,2;986,0;0;0;0;1
01-01-2024 11:00;Providencia;Providencia;;;23,7;41,0;947,0;2,3;977,0;0;0;0;1
01-01-2024 11:00;Pudahuel;Pudahuel;;;24,6;40,0;960,1;2,3;977,0;0;0;0;1
01-01-2024 11:00;Puente Alto;Puente Alto;14,0;41,0;25,4;39,9;938,8;1,8;986,0;0;0;0;1
01-01-2024 11:00;Quilicura;Quilicura;8,0;33,0;24,3;42,0;959,9;2,3;979,0;0;0;0;1
01-01-2024 11:00;Talagante;Talagante;;31,0;25,9;48,2;976,8;1,5;957,0;0;0;0;1
01-01-2024 12:00;Cerrillos;Cerrillos;14,0;34,0;25,6;37,0;957,4;2,6;1083,0;0;0;0;1
01-01-2024 12:00;Cerro Navia;Cerro Navia;7,0;28,0;28,8;32,4;959,8;2,3;1083,0;0;0;0;1
01-01-2024 12:00;El Bosque;El Bosque;;;25,8;36,0;950,3;2,6;1083,0;0;0;0;1
01-01-2024 12:00;Independencia;Independencia;;;25,5;38,0;953,6;2,6;1083,0;0;0;0;1
01-01-2024 12:00;La Florida;La Florida;;;24,8;37,0;946,2;2,6;1083,0;0;0;0;1
01-01-2024 12:00;Las Condes;Las Condes;;;24,4;39,0;939,1;2,6;1094,0;0;0;0;1
01-01-2024 12:00;Providencia;Providencia;;;25,0;39,0;947,2;2,6;1083,0;0;0;0;1
01-01-2024 12:00;Pudahuel;Pudahuel;;;26,3;35,0;960,3;2,6;1083,0;0;0;0;1
01-01-2024 12:00;Puente Alto;Puente Alto;16,0;42,0;27,6;34,7;939,3;2,3;1094,0;0;0;0;1
01-01-2024 12:00;Quilicura;Quilicura;8,0;22,0;25,8;38,0;960,0;2,6;1085,0;0;0;0;1
01-01-2024 12:00;Talagante;Talagante;;20,0;27,7;43,7;976,9;1,9;1069,0;0;0;0;1
01-01-2024 13:00;Cerrillos;Cerrillos;11,0;19,0;26,8;34,0;957,3;3,0;1134,0;0;0;0;1
01-01-2024 13:00;Cerro Navia;Cerro Navia;11,0;30,0;29,5;30,9;959,8;2,7;1134,0;0;0;0;1
01-01-2024 13:00;El Bosque;El Bosque;;;27,0;34,0;950,3;3,0;1134,0;0;0;0;1
01-01-2024 13:00;Independencia;Independencia;;;26,7;35,0;953,5;3,0;1134,0;0;0;0;1
01-01-2024 13:00;La Florida;La Florida;;;25,8;36,0;946,1;3,0;1134,0;0;0;0;1
01-01-2024 13:00;Las Condes;Las Condes;;;25,5;37,0;939,2;2,8;1139,0;0;0;0;1
01-01-2024 13:00;Providencia;Providencia;;;26,0;37,0;947,1;3,0;1134,0;0;0;0;1
01-01-2024 13:00;Pudahuel;Pudahuel;;;27,5;32,0;960,3;3,0;1134,0;0;0;0;1
01-01-2024 13:00;Puente Alto;Puente Alto;11,0;38,0;28,4;32,8;939,4;2,5;1139,0;0;0;0;1
01-01-2024 13:00;Quilicura;Quilicura;7,0;22,0;27,0;35,0;960,0;3,0;1136,0;0;0;0;1
01-01-2024 13:00;Talagante;Talagante;;25,0;28,7;37,5;976,9;2,5;1121,0;0;0;0;1
01-01-2024 14:00;Cerrillos;Cerrillos;9,0;25,0;27,6;33,0;957,3;3,2;1116,0;0;0;0;1
01-01-2024 14:00;Cerro Navia;Cerro Navia;8,0;26,0;30,5;27,2;959,7;2,7;1116,0;0;0;0;1
01-01-2024 14:00;El Bosque;El Bosque;;;27,7;33,0;950,2;3,2;1116,0;0;0;0;1
01-01-2024 14:00;Independencia;Independencia;;;27,4;33,0;953,5;3,2;1116,0;0;0;0;1
01-01-2024 14:00;La Florida;La Florida;;;26,4;35,0;946,0;3,2;1116,0;0;0;0;1
01-01-2024 14:00;Las Condes;Las Condes;;;26,1;35,0;939,3;2,8;1120,0;0;0;0;1
01-01-2024 14:00;Providencia;Providencia;;;26,7;35,0;947,1;3,2;1116,0;0;0;0;1
01-01-2024 14:00;Pudahuel;Pudahuel;;;28,2;31,0;960,2;3,2;1116,0;0;0;0;1
01-01-2024 14:00;Puente Alto;Puente Alto;9,0;30,0;28,9;29,7;939,5;3,6;1120,0;0;0;0;1
01-01-2024 14:00;Quilicura;Quilicura;7,0;21,0;27,8;33,0;959,8;3,4;1117,0;0;0;0;1
01-01-2024 14:00;Talagante;Talagante;;31,0;28,9;38,5;976,8;3,4;1105,0;0;0;0;1
01-01-2024 15:00;Cerrillos;Cerrillos;13,0;29,0;27,4;35,0;957,1;3,4;1018,0;0;0;0;1
01-01-2024 15:00;Cerro Navia;Cerro Navia;4,0;30,0;30,8;27,2;959,5;3,2;1018,0;0;0;0;1
01-01-2024 15:00;El Bosque;El Bosque;;;27,4;35,0;950,0;3,4;1018,0;0;0;0;1
01-01-2024 15:00;Independencia;Independencia;;;27,3;34,0;953,3;3,4;1018,0;0;0;0;1
01-01-2024 15:00;La Florida;La Florida;;;26,2;36,0;945,8;3,4;1018,0;0;0;0;1
01-01-2024 15:00;Las Condes;Las Condes;;;26,0;36,0;939,1;2,9;1015,0;0;0;0;1
01-01-2024 15:00;Providencia;Providencia;;;26,5;36,0;946,8;3,4;1018,0;0;0;0;1
01-01-2024 15:00;Pudahuel;Pudahuel;;;27,9;33,0;960,0;3,4;1018,0;0;0;0;1
01-01-2024 15:00;Puente Alto;Puente Alto;7,0;31,0;28,8;26,5;939,2;4,1;1015,0;0;0;0;1
01-01-2024 15:00;Quilicura;Quilicura;8,0;34,0;27,6;34,0;959,6;3,6;1035,0;0;0;0;1
01-01-2024 15:00;Talagante;Talagante;;43,0;26,6;44,4;976,5;4,8;1011,0;0;0;0;1
01-01-2024 16:00;Cerrillos;Cerrillos;9,0;33,0;26,7;37,0;956,8;3,4;863,0;0;0;0;1
01-01-2024 16:00;Cerro Navia;Cerro Navia;7,0;43,0;29,1;33,0;959,2;4,0;863,0;0;0;0;1
01-01-2024 16:00;El Bosque;El Bosque;;;26,9;37,0;949,8;3,4;863,0;0;0;0;1
01-01-2024 16:00;Independencia;Independencia;;;26,4;36,0;953,0;3,4;863,0;0;0;0;1
01-01-2024 16:00;La Florida;La Florida;;;25,5;39,0;945,6;3,4;863,0;0;0;0;1
01-01-2024 16:00;Las Condes;Las Condes;;;25,1;39,0;939,0;2,9;842,0;0;0;0;1
01-01-2024 16:00;Providencia;Providencia;;;25,6;39,0;946,5;3,4;863,0;0;0;0;1
01-01-2024 16:00;Pudahuel;Pudahuel;;;27,1;34,0;959,7;3,4;863,0;0;0;0;1
01-01-2024 16:00;Puente Alto;Puente Alto;5,0;46,0;27,8;28,2;939,2;4,6;842,0;0;0;0;1
01-01-2024 16:00;Quilicura;Quilicura;8,0;36,0;26,8;36,0;959,5;3,7;865,0;0;0;0;1
01-01-2024 16:00;Talagante;Talagante;;38,0;24,6;49,2;976,2;5,2;875,0;0;0;0;1
01-01-2024 17:00;Cerrillos;Cerrillos;6,0;43,0;25,8;39,0;956,7;3,4;668,0;0;0;0;1
01-01-2024 17:00;Cerro Navia;Cerro Navia;5,0;47,0;27,2;36,7;959,1;4,0;668,0;0;0;0;1
01-01-2024 17:00;El Bosque;El Bosque;;;25,9;39,0;949,6;3,4;668,0;0;0;0;1
01-01-2024 17:00;Independencia;Independencia;;;25,5;39,0;952,9;3,4;668,0;0;0;0;1
01-01-2024 17:00;La Florida;La Florida;;;24,7;42,0;945,4;3,4;668,0;0;0;0;1
01-01-2024 17:00;Las Condes;Las Condes;;;24,3;41,0;938,7;2,8;651,0;0;0;0;1
01-01-2024 17:00;Providencia;Providencia;;;24,9;42,0;946,4;3,4;668,0;0;0;0;1
01-01-2024 17:00;Pudahuel;Pudahuel;;;26,0;38,0;959,5;3,4;668,0;0;0;0;1
01-01-2024 17:00;Puente Alto;Puente Alto;6,0;43,0;26,2;33,4;938,9;4,0;651,0;0;0;0;1
01-01-2024 17:00;Quilicura;Quilicura;8,0;42,0;25,9;39,0;959,3;3,4;663,0;0;0;0;1
01-01-2024 17:00;Talagante;Talagante;;29,0;23,2;51,9;976,1;4,6;689,0;0;0;0;1
01-01-2024 18:00;Cerrillos;Cerrillos;6,0;38,0;24,2;44,0;955,9;3,4;467,0;0;0;0;1
01-01-2024 18:00;Cerro Navia;Cerro Navia;8,0;47,0;25,1;41,0;958,3;3,4;467,0;0;0;0;1
01-01-2024 18:00;El Bosque;El Bosque;;;24,3;44,0;948,8;3,4;467,0;0;0;0;1
01-01-2024 18:00;Independencia;Independencia;;;24,0;44,0;952,1;3,4;467,0;0;0;0;1
01-01-2024 18:00;La Florida;La Florida;;;23,2;47,0;944,6;3,4;467,0;0;0;0;1
01-01-2024 18:00;Las Condes;Las Condes;;;22,9;46,0;938,1;2,7;457,0;0;0;0;1
01-01-2024 18:00;Providencia;Providencia;;;23,5;47,0;945,6;3,4;467,0;0;0;0;1
01-01-2024 18:00;Pudahuel;Pudahuel;;;24,4;42,0;958,8;3,4;467,0;0;0;0;1
01-01-2024 18:00;Puente Alto;Puente Alto;8,0;43,0;24,1;38,9;938,3;3,3;457,0;0;0;0;1
01-01-2024 18:00;Quilicura;Quilicura;7,0;31,0;24,3;44,0;958,6;3,1;470,0;0;0;0;1
01-01-2024 18:00;Talagante;Talagante;;21,0;21,4;55,8;975,6;4,2;471,0;0;0;0;1
01-01-2024 19:00;Cerrillos;Cerrillos;5,0;25,0;22,0;52,0;956,2;2,6;249,0;0;0;0;1
01-01-2024 19:00;Cerro Navia;Cerro Navia;7,0;37,0;22,6;45,2;958,6;2,3;249,0;0;0;0;1
01-01-2024 19:00;El Bosque;El Bosque;;;22,2;52,0;949,0;2,6;249,0;0;0;0;1
01-01-2024 19:00;Independencia;Independencia;;;21,9;51,0;952,3;2,6;249,0;0;0;0;1
01-01-2024 19:00;La Florida;La Florida;;;21,3;55,0;944,8;2,6;249,0;0;0;0;1
01-01-2024 19:00;Las Condes;Las Condes;;;21,0;54,0;938,0;1,9;244,0;0;0;0;1
01-01-2024 19:00;Providencia;Providencia;;;21,6;54,0;945,8;2,6;249,0;0;0;0;1
01-01-2024 19:00;Pudahuel;Pudahuel;;;22,2;49,0;959,1;2,6;249,0;0;0;0;1
01-01-2024 19:00;Puente Alto;Puente Alto;8,0;39,0;21,2;45,7;938,2;2,5;244,0;0;0;0;1
01-01-2024 19:00;Quilicura;Quilicura;9,0;40,0;22,3;51,0;958,9;2,7;247,0;0;0;0;1
01-01-2024 19:00;Talagante;Talagante;;19,0;19,3;60,1;975,9;3,7;251,0;0;0;0;1
01-01-2024 20:00;Cerrillos;Cerrillos;4,0;25,0;19,9;59,0;956,4;2,2;53,0;0;0;0;1
01-01-2024 20:00;Cerro Navia;Cerro Navia;7,0;28,0;19,8;45,2;958,9;2,4;53,0;0;0;0;1
01-01-2024 20:00;El Bosque;El Bosque;;;20,1;59,0;949,2;2,2;53,0;0;0;0;1
01-01-2024 20:00;Independencia;Independencia;;;19,7;59,0;952,5;2,2;53,0;0;0;0;1
01-01-2024 20:00;La Florida;La Florida;;;19,3;62,0;945,0;2,2;53,0;0;0;0;1
01-01-2024 20:00;Las Condes;Las Condes;;;19,0;62,0;938,1;1,3;51,0;0;0;0;1
01-01-2024 20:00;Providencia;Providencia;;;19,5;62,0;946,0;2,2;53,0;0;0;0;1
01-01-2024 20:00;Pudahuel;Pudahuel;;;19,9;57,0;959,3;2,2;53,0;0;0;0;1
01-01-2024 20:00;Puente Alto;Puente Alto;11,0;40,0;18,5;54,4;938,3;2,2;51,0;0;0;0;1
01-01-2024 20:00;Quilicura;Quilicura;9,0;33,0;20,0;59,0;959,2;1,9;51,0;0;0;0;1
01-01-2024 20:00;Talagante;Talagante;;23,0;17,3;68,3;976,2;3,1;55,0;0;0;0;1
01-01-2024 21:00;Cerrillos;Cerrillos;8,0;22,0;18,4;65,0;956,9;2,4;0,0;0;0;0;1
01-01-2024 21:00;Cerro Navia;Cerro Navia;10,0;31,0;18,3;52,1;959,4;2,3;0,0;0;0;0;1
01-01-2024 21:00;El Bosque;El Bosque;;;18,5;64,0;949,6;2,4;0,0;0;0;0;1
01-01-2024 21:00;Independencia;Independencia;;;18,2;64,0;953,0;2,4;0,0;0;0;0;1
01-01-2024 21:00;La Florida;La Florida;;;18,0;67,0;945,5;2,4;0,0;0;0;0;1
01-01-2024 21:00;Las Condes;Las Condes;;;17,8;67,0;938,2;1,0;0,0;0;0;0;1
01-01-2024 21:00;Providencia;Providencia;;;18,3;67,0;946,5;2,4;0,0;0;0;0;1
01-01-2024 21:00;Pudahuel;Pudahuel;;;18,3;64,0;959,8;2,4;0,0;0;0;0;1
01-01-2024 21:00;Puente Alto;Puente Alto;20,0;47,0;16,7;61,8;938,4;1,3;0,0;0;0;0;1
01-01-2024 21:00;Quilicura;Quilicura;8,0;46,0;18,6;64,0;959,7;2,0;0,0;0;0;0;1
01-01-2024 21:00;Talagante;Talagante;;21,0;15,8;75,9;976,8;1,7;0,0;0;0;0;1
01-01-2024 22:00;Cerrillos;Cerrillos;7,0;21,0;17,2;70,0;957,0;1,9;0,0;0;0;0;1
01-01-2024 22:00;Cerro Navia;Cerro Navia;7,0;23,0;17,1;59,4;959,5;1,4;0,0;0;0;0;1
01-01-2024 22:00;El Bosque;El Bosque;;;17,1;70,0;949,7;1,9;0,0;0;0;0;1
01-01-2024 22:00;Independencia;Independencia;;;17,1;69,0;953,1;1,9;0,0;0;0;0;1
01-01-2024 22:00;La Florida;La Florida;;;16,8;74,0;945,6;1,9;0,0;0;0;0;1
01-01-2024 22:00;Las Condes;Las Condes;;;16,8;72,0;938,0;0,4;0,0;1;0;0;1
